eval_time_elapsed,eval_eplenmean,eval_qs,eval mean 100 episode reward,eval_qs_difference,total timesteps,eval_discount_q,eval_abs_qs_difference,eval_ep_rewmean,episodes,discount_q,qs_difference,fps,ep_rewmean,update_time,eplenmean,time_elapsed,act_time,n_updates,train_time,env_time,qs_abs_difference,qs_mean,mean 100 episode reward,current_lr,q_grad_norm,qfs_loss
0,11.0,-1.7786884,0.6,-0.06550412564289565,1,0.8574584206517006,0.6570774,0.6604333636363637,,,,,,,,,,,,,,,,,,
,,,,,142029,,,,1716,0.15463288601221092,45.07010508679622,13,1138.8409206800002,7795,327.18,10819,94,234200,2604,204,45.07010508679622,322.47144,1138.8,0.0003,3336.3694,94.658615
,,,,,143290,,,,1720,0.007475568173040115,33.63052113498597,13,1119.03278851,7852,321.52,10907,95,236600,2631,206,37.39240269014351,280.60785,1119.0,0.0003,3466.6855,71.443016
,,,,,144447,,,,1724,0.024362527752514768,155.92740695934597,13,1100.6507612100002,7909,316.01,10994,96,239000,2658,208,155.92740695934597,361.11734,1100.7,0.0003,2783.795,64.246346
,,,,,146380,,,,1728,0.022094739945018996,62.60903983897142,13,1120.29395034,7999,321.45,11131,97,242800,2701,211,62.63843128002634,373.55057,1120.3,0.0003,2591.3694,50.068012
,,,,,147863,,,,1732,0.0018683773718110542,33.22776497547935,13,1101.2570339299998,8070,315.59,11239,98,245800,2735,213,36.75616792236391,302.23154,1101.3,0.0003,2809.1484,54.90459
,,,,,149239,,,,1736,0.05355493347063228,32.54336971888909,13,1103.42710426,8135,315.97,11340,99,248600,2766,215,33.38095744160179,338.12173,1103.4,0.0003,2754.877,56.45998
20,816.0909090909091,365.09006,1195.5,80.23924969307335,150001,262.97566043706905,80.44611,2622.677792090909,,,,,,,,,,,,,,,,,,
,,,,,150510,,,,1740,0.10718967530974116,54.74232815941162,13,1111.5137154400002,8195,317.98,11454,100,251200,2795,217,54.74232815941162,348.07584,1111.5,0.0003,3083.9407,73.101395
,,,,,151999,,,,1744,0.007536576325676017,55.38802397001949,13,1119.14771364,8261,320.78,11554,102,254000,2827,219,55.38802397001949,339.72565,1119.1,0.0003,2645.6633,62.35121
,,,,,153174,,,,1748,0.05084460669260481,42.945751707045126,13,1120.93422134,8316,321.31,11640,102,256400,2854,221,43.08855021259855,326.6412,1120.9,0.0003,3041.6638,61.349155
,,,,,154060,,,,1752,0.09786031244714546,205.9511754872593,13,1111.0008083799999,8358,319.18,11704,103,258200,2874,222,205.9511754872593,347.61935,1111.0,0.0003,2795.9082,59.240204
,,,,,155218,,,,1756,0.03878590927613394,49.406586083803354,13,1112.4038544700002,8413,319.11,11789,104,260600,2901,224,49.42199282763019,311.58466,1112.4,0.0003,3254.7546,55.724678
,,,,,156003,,,,1760,0.15076299666101864,239.7903360015825,13,1098.43539531,8450,315.28,11846,105,262200,2919,225,239.7903360015825,342.47363,1098.4,0.0003,2429.6763,43.146896
,,,,,156684,,,,1764,9.60381174824591,69.42817748798926,13,1064.83048873,8478,306.3,11889,105,263400,2932,226,69.42817748798926,345.66556,1064.8,0.0003,2944.3818,56.148136
,,,,,157699,,,,1768,0.17425412965463008,39.80803928485071,13,1059.0806846700002,8524,304.8,11960,106,265400,2954,228,39.958668919862994,306.19885,1059.1,0.0003,3153.253,60.09145
,,,,,158641,,,,1772,0.13065641472545522,51.80014060074554,13,1039.0845683100001,8570,299.51,12031,107,267400,2977,229,59.18546149251287,281.59998,1039.1,0.0003,3318.4888,67.51739
,,,,,159751,,,,1776,0.05994226551584492,53.086096490120454,13,1036.94135273,8620,299.21,12108,108,269600,3001,231,53.52634616346839,311.63895,1036.9,0.0003,3389.6863,62.60276
12,468.8181818181818,358.44543,1297.9,109.83240716994781,160001,239.69750751781365,109.888435,1461.1091858181817,,,,,,,,,,,,,,,,,,
,,,,,161273,,,,1780,0.006296203978178074,28.260943104561296,13,1041.1791000399999,8689,300.92,12227,109,272600,3035,233,30.436569989923676,323.23767,1041.2,0.0003,3533.622,69.87317
,,,,,162732,,,,1784,0.0014524262193452771,23.177641989215086,13,1037.1895535200001,8757,300.02,12332,110,275600,3069,235,27.007439632365024,289.0653,1037.2,0.0003,2880.0684,53.23865
,,,,,163441,,,,1788,0.1019378762718461,272.1675277460596,13,1024.53968239,8788,297.09,12381,111,277000,3084,236,272.1675277460596,316.6802,1024.5,0.0003,2352.386,44.46632
,,,,,164470,,,,1792,0.3373974138149698,51.87333624664308,13,1019.4391606999999,8834,295.85,12452,111,279000,3107,238,51.87333624664308,336.43008,1019.4,0.0003,4028.04,82.2892
,,,,,165610,,,,1796,0.028352353640787743,29.631212174768372,13,1023.2194961399999,8888,296.93,12536,112,281400,3134,240,29.9480683300327,287.70227,1023.2,0.0003,2657.3245,57.95714
,,,,,166990,,,,1800,0.004450696962462805,36.61825362320724,13,1029.5087808899998,8946,298.76,12627,113,284000,3163,242,36.61825362320724,304.36252,1029.5,0.0003,3164.0076,62.805397
,,,,,167767,,,,1804,0.7380939333462406,60.002611345291335,13,1021.2363867099999,8983,296.72,12683,114,285600,3181,243,60.002611345291335,282.18527,1021.2,0.0003,3689.7085,71.972595
,,,,,168754,,,,1808,0.11310098643262378,49.81895355074007,13,1008.48802296,9028,292.15,12753,115,287600,3203,244,49.81895355074007,294.58286,1008.5,0.0003,1984.327,45.71307
,,,,,169638,,,,1812,0.21273039711154126,176.195619383552,13,988.3236850300001,9068,286.85,12816,115,289400,3223,245,176.195619383552,353.54666,988.3,0.0003,2758.3005,55.89391
4,208.54545454545453,336.48398,1320.7,138.1001744011912,170001,216.11035727671788,139.0588,667.0973102727273,,,,,,,,,,,,,,,,,,
,,,,,170847,,,,1816,0.02018004497752325,19.202910608852044,13,994.5329118499999,9123,288.18,12906,116,291800,3251,247,21.088107670525364,295.1649,994.5,0.0003,3350.6362,73.44741
,,,,,172481,,,,1820,0.015312923095670105,22.57285943923444,13,1009.77654287,9195,291.91,13018,118,295000,3287,250,23.160625922844346,339.03107,1009.8,0.0003,3968.272,94.323586
,,,,,173663,,,,1824,5.725878234684394e-05,289.0809883498993,13,1010.8383596499998,9249,292.16,13102,119,297400,3313,251,289.0809883498993,293.2667,1010.8,0.0003,2298.4612,44.786285
,,,,,174201,,,,1828,11.616273482348518,47.01275879563063,13,962.74302396,9276,278.21,13143,119,298600,3326,252,47.051399642954856,299.1566,962.7,0.0003,2785.0923,63.42119
,,,,,175760,,,,1832,0.007805342256669211,87.73418782585628,13,964.0244043399999,9343,278.97,13248,120,301600,3360,254,87.73418782585628,368.86826,964.0,0.0003,2861.6123,61.240482
,,,,,176759,,,,1836,0.32243014056575764,9.009823070846986,13,952.9388073200003,9388,275.2,13317,121,303600,3382,256,13.078502255823942,309.93466,952.9,0.0003,3561.074,69.35607
,,,,,177542,,,,1840,0.31268509073143275,198.55301150278348,13,935.1821700500001,9423,270.32,13373,122,305200,3400,257,198.55301150278348,355.36142,935.2,0.0003,3218.3015,64.79878
,,,,,178279,,,,1844,0.26879458522375316,229.7553372918159,13,909.24621311,9454,262.8,13422,122,306600,3416,258,229.7553372918159,346.281,909.2,0.0003,2377.6497,49.069
,,,,,179295,,,,1848,0.17091906029368903,21.930759909740022,13,904.4054687300002,9499,261.21,13491,123,308600,3438,260,21.98116346417664,301.31796,904.4,0.0003,3228.3875,59.57996
10,426.72727272727275,359.91995,1409.2,96.73942624089167,180001,260.22781201493785,96.95838,1434.2205722727272,,,,,,,,,,,,,,,,,,
,,,,,180740,,,,1852,0.005461878395459361,21.625342435189303,13,929.10499794,9565,266.8,13605,124,311600,3472,262,21.90094255243731,319.928,929.1,0.0003,3379.4014,77.80232
,,,,,181920,,,,1856,0.02798388470308159,25.495439137039025,13,931.82997895,9617,267.02,13688,125,314000,3499,264,26.191355467823158,301.22852,931.8,0.0003,4212.6313,88.38415
,,,,,183559,,,,1860,0.01803681561001919,13.220397170239488,13,967.1222310200001,9687,275.56,13797,126,317200,3535,266,14.248164435544753,347.40854,967.1,0.0003,3176.4,60.13403
,,,,,184621,,,,1864,0.018461053152779665,200.2782148438648,13,983.3375836000002,9735,279.37,13873,127,319400,3560,268,200.2782148438648,358.39948,983.3,0.0003,2491.9236,47.394012
,,,,,185654,,,,1868,0.3728527444453786,6.328634558461714,13,986.2756529700001,9778,279.55,13941,128,321400,3582,269,10.372926092157083,326.19775,986.3,0.0003,3911.0479,67.46782
,,,,,187466,,,,1872,0.00014854858829667638,26.462718917766274,13,1019.22625086,9856,288.25,14064,129,325000,3622,272,27.583330539784637,326.89105,1019.2,0.0003,2484.6995,50.93019
,,,,,189235,,,,1876,0.12040243326991873,55.97019425406112,13,1044.18737108,9934,294.84,14186,131,328600,3663,275,55.97019425406112,380.63455,1044.2,0.0003,3414.7166,61.43937
4,169.1818181818182,348.92337,1347.0,164.57457721130035,190001,212.2161487973389,164.93332,547.5689997272729,,,,,,,,,,,,,,,,,,
,,,,,190149,,,,1880,0.01372304830239438,280.4243186905729,13,1024.0847117900003,9973,288.76,14252,132,330400,3683,276,280.4243186905729,332.49295,1024.1,0.0003,3027.7366,52.422012
,,,,,191675,,,,1884,0.0018499082139050145,9.552469321602251,13,1030.09992324,10037,289.43,14354,133,333400,3716,279,12.34179859401701,313.91425,1030.1,0.0003,3699.706,63.039062
,,,,,192727,,,,1888,0.11202611321948173,77.64622034896169,13,1044.42571102,10085,292.86,14429,134,335600,3741,280,77.64622034896169,341.02652,1044.4,0.0003,3131.8608,61.861065
,,,,,193882,,,,1892,0.047107230383655156,24.46345246517915,13,1050.0146255200002,10132,294.12,14504,135,337800,3766,282,24.492480323977933,308.06973,1050.0,0.0003,4943.6597,106.197174
,,,,,195320,,,,1896,0.002318381441648031,29.520396069738606,13,1064.24988146,10196,297.1,14605,136,340800,3799,284,29.520396069738606,308.34122,1064.2,0.0003,2499.7305,48.09431
,,,,,196502,,,,1900,0.03611505089763213,46.66545358168846,13,1059.52156045,10247,295.12,14686,137,343200,3826,286,46.791725103815445,317.86877,1059.5,0.0003,3507.0342,77.11872
,,,,,198063,,,,1904,0.008704260343755625,15.56764894953983,13,1093.00561612,10312,302.96,14789,138,346200,3860,288,15.839687177588944,344.2505,1093.0,0.0003,2370.6516,45.229904
,,,,,199220,,,,1908,0.08765335857888311,116.71180086938587,13,1097.8330034,10363,304.66,14870,139,348600,3887,290,116.71180086938587,379.0143,1097.8,0.0003,2305.854,48.17775
16,664.3636363636364,359.81195,1485.3,41.77113024226451,200001,277.8757960323597,43.380375,2409.5109854545453,,,,,,,,,,,,,,,,,,
,,,,,200489,,,,1912,0.012901424502816132,30.010262445722926,13,1115.0414743800002,10414,308.51,14968,140,351000,3914,292,30.010262445722926,311.50623,1115.0,0.0003,3553.7207,67.76963
,,,,,201391,,,,1916,0.2137471921344957,134.79563010245377,13,1104.8164916,10453,305.44,15030,141,352800,3934,293,134.79563010245377,347.0176,1104.8,0.0003,3004.1248,54.932755
,,,,,202473,,,,1920,0.09868375361184467,49.130429399916586,13,1085.2963092399998,10501,299.92,15105,141,355000,3958,295,50.078445094003044,322.78906,1085.3,0.0003,2898.1084,46.84269
,,,,,203704,,,,1924,0.0747256689897102,31.490944446775877,13,1088.4939789100004,10557,300.41,15193,142,357600,3987,297,32.14700077808426,334.25864,1088.5,0.0003,2765.1655,51.95255
,,,,,205768,,,,1928,2.4959678009582128e-06,43.07214036713232,13,1144.5889664299998,10643,315.67,15329,144,361600,4032,300,45.00461621940284,292.74252,1144.6,0.0003,3531.2656,62.3387
,,,,,206958,,,,1932,0.04406737103424321,39.6736855937343,13,1132.6989449999999,10695,311.98,15411,145,364000,4059,302,39.6736855937343,325.84482,1132.7,0.0003,2743.471,49.543335
,,,,,208256,,,,1936,0.0061015969635494745,139.97115750500302,13,1144.0186970299999,10751,314.97,15499,146,366600,4088,303,139.97115750500302,367.23444,1144.0,0.0003,3539.6426,53.546597
,,,,,209066,,,,1940,0.9003425511094408,141.6272813017925,13,1144.28849457,10786,315.24,15554,147,368200,4106,305,141.6272813017925,366.99945,1144.3,0.0003,4033.3857,80.75246
18,733.5454545454545,351.46503,1645.2,34.770094163749015,210001,277.96675352311644,37.578674,2621.2787779090904,,,,,,,,,,,,,,,,,,
,,,,,210129,,,,1944,0.029388940072183126,33.12857835056741,13,1159.6373710100002,10833,318.5,15647,147,370400,4131,306,34.93363191979579,245.75233,1159.6,0.0003,5066.7646,78.203835
,,,,,211267,,,,1948,0.1994787417362131,19.026941478889192,13,1164.6945050900001,10881,319.72,15723,148,372600,4155,308,19.360278845340314,331.57593,1164.7,0.0003,3033.064,48.895607
,,,,,212556,,,,1952,0.012734818714560272,6.826549687593216,13,1160.40084641,10938,318.16,15812,149,375200,4185,310,10.915693060515842,301.26147,1160.4,0.0003,2823.0322,38.772053
,,,,,214797,,,,1956,0.000513552626662038,13.63072099431079,13,1200.15498267,11033,328.77,15963,151,379600,4234,313,14.343273707302963,359.07715,1200.2,0.0003,3771.1785,68.30226
,,,,,215845,,,,1960,0.11685401967967751,27.66877774502967,13,1175.76467556,11081,322.86,16038,152,381800,4259,314,27.687499698249837,307.71884,1175.8,0.0003,4092.5024,72.25542
,,,,,217055,,,,1964,0.04245758158702617,120.78557773906657,13,1179.24143233,11133,324.34,16120,153,384200,4286,316,120.78557773906657,363.53516,1179.2,0.0003,3539.9697,56.313107
,,,,,218855,,,,1968,0.0013025251929908615,8.900998243986411,13,1207.44373367,11212,332.01,16244,154,387800,4326,319,11.266537605568592,342.64346,1207.4,0.0003,3104.2625,43.726757
9,377.45454545454544,324.23572,1660.3,32.30057696186949,220001,265.29139137295357,39.34013,1386.2566952727275,,,,,,,,,,,,,,,,,,
,,,,,220794,,,,1972,0.00016691662869209833,13.14098549687267,13,1213.1935593899998,11295,333.28,16383,156,391600,4368,322,24.585899382793283,333.7366,1213.2,0.0003,3490.1917,57.985107
,,,,,222053,,,,1976,0.019328645430562157,10.977992821107302,13,1197.31696206,11351,328.18,16472,157,394200,4397,324,14.13614702754317,302.96982,1197.3,0.0003,3641.6863,54.208447
,,,,,223461,,,,1980,0.010997968021295306,3.5546004823069595,13,1220.65145101,11412,333.12,16567,158,397000,4429,326,11.303419118155162,327.8104,1220.7,0.0003,2658.0232,52.440308
,,,,,224857,,,,1984,0.015580176471904366,51.432283777733076,13,1215.47174939,11472,331.82,16662,159,399800,4460,328,51.432283777733076,350.88803,1215.5,0.0003,3377.3015,55.185528
,,,,,225879,,,,1988,0.08652217973543033,32.981047698964424,13,1215.1795814099999,11516,331.52,16731,160,401800,4482,330,34.443335687572734,293.26816,1215.2,0.0003,2283.9697,43.230453
,,,,,226935,,,,1992,0.052830021409290905,48.32526470351217,13,1212.6942793599999,11563,330.53,16805,161,404000,4507,331,49.01367359991001,286.4988,1212.7,0.0003,3297.6228,51.027603
,,,,,228152,,,,1996,0.01698448019731741,10.593323452132621,13,1202.79892894,11615,328.32,16888,161,406400,4533,333,30.636575964790985,285.1691,1202.8,0.0003,3073.0205,40.60059
,,,,,229169,,,,2000,0.09668972946901226,116.13691013770293,13,1194.4879585200001,11659,326.67,16956,162,408400,4556,334,116.13691013770293,354.6306,1194.5,0.0003,4629.301,80.4554
9,397.0,337.42233,1643.5,25.48869852155259,230001,281.08218027010815,27.440498,1526.6457686363638,,,,,,,,,,,,,,,,,,
,,,,,230365,,,,2004,0.02435403152605247,46.22991269047634,13,1181.91206242,11711,323.02,17048,163,410800,4583,336,47.01569829947546,316.24454,1181.9,0.0003,3537.922,48.78228
,,,,,231434,,,,2008,0.07567496288121028,19.106675757352978,13,1181.48827159,11758,322.14,17123,164,413000,4607,338,23.625007356618376,296.71237,1181.5,0.0003,4653.91,70.72359
,,,,,232690,,,,2012,0.020963168236179188,17.901172247456056,13,1181.57906947,11811,322.01,17205,165,415400,4634,340,20.07605374044151,317.48877,1181.6,0.0003,2817.9082,44.219826
,,,,,233894,,,,2016,0.024134217880974196,-3.02117655833454,13,1196.03724651,11863,325.03,17287,166,417800,4661,341,9.415128736612186,294.9858,1196.0,0.0003,3002.1438,52.62238
,,,,,234861,,,,2020,0.19097502428563404,137.00126791296748,13,1191.28645966,11906,323.88,17355,167,419800,4683,343,137.00126791296748,376.22787,1191.3,0.0003,3701.0125,63.25374
,,,,,235929,,,,2024,0.008183773565444823,248.2821119238162,13,1185.0665268199998,11954,322.25,17430,168,422000,4708,344,248.2821119238162,356.13297,1185.1,0.0003,5295.341,86.47967
,,,,,236597,,,,2028,0.008257961488514242,294.25859739945855,13,1135.5763011299998,11980,308.29,17471,168,423200,4721,345,294.25859739945855,297.87503,1135.6,0.0003,2141.558,37.69088
,,,,,237432,,,,2032,0.8064296397472615,28.974494932760482,13,1126.3903668599999,12019,304.74,17533,169,425000,4742,346,29.184432819607807,310.0625,1126.4,0.0003,4203.408,69.16293
,,,,,238145,,,,2036,0.3452811591352513,242.64853354949162,13,1102.55785546,12049,298.89,17581,169,426400,4757,347,242.64853354949162,360.88635,1102.6,0.0003,3336.5068,57.595394
,,,,,239327,,,,2040,0.018739005579434406,77.63508032720355,13,1121.82845991,12102,302.61,17663,170,428800,4784,349,77.6925948670712,334.65607,1121.8,0.0003,3508.8623,54.218838
8,334.3636363636364,328.09393,1487.1,49.940964774251206,240001,264.15035769712534,51.6778,1227.9827803636365,,,,,,,,,,,,,,,,,,
,,,,,240318,,,,2044,0.14865790967953077,47.83873279688755,13,1120.43667046,12145,301.89,17740,171,430800,4806,351,49.5948374541719,319.44754,1120.4,0.0003,3165.3184,53.99043
,,,,,241294,,,,2048,0.11903447545986869,40.47649144102332,13,1115.4341090599999,12185,300.27,17802,172,432600,4827,352,40.47649144102332,298.564,1115.4,0.0003,3541.6655,49.480885
,,,,,242174,,,,2052,0.3813575521302663,48.64060811703886,13,1098.65202683,12224,296.18,17863,172,434400,4847,353,49.220952392044495,294.82278,1098.7,0.0003,3819.9963,64.75676
,,,,,243181,,,,2056,0.0980055354769015,61.3100664546203,13,1053.8018997899999,12268,283.84,17932,173,436400,4869,355,61.67707346468209,298.81827,1053.8,0.0003,4512.303,61.52642
,,,,,244106,,,,2060,0.20944593529060468,94.93281688172551,13,1050.62305458,12311,282.61,18000,174,438400,4892,356,94.93281688172551,315.6753,1050.6,0.0003,2103.8516,33.998924
,,,,,245074,,,,2064,0.12582468763305268,54.61138701458472,13,1047.89467861,12351,280.19,18062,175,440200,4912,358,55.03411126927114,299.24777,1047.9,0.0003,3175.002,56.075317
,,,,,245953,,,,2068,0.3169848554085032,52.33260826901512,13,1013.7589992299999,12391,270.98,18125,175,442000,4932,359,52.53143760883022,304.5662,1013.8,0.0003,3604.65,50.85662
,,,,,246889,,,,2072,0.2900281438758914,26.560679471102556,13,978.9026057400001,12430,260.95,18187,176,443800,4952,360,26.801220298251458,317.71216,978.9,0.0003,4303.68,62.574127
,,,,,247992,,,,2076,0.09091006365694008,23.779749753649277,13,977.6190247899998,12479,259.39,18263,177,446000,4977,362,26.069463179440817,332.7482,977.6,0.0003,3596.413,64.91751
,,,,,249509,,,,2080,0.0006554726058454023,51.06249956324757,13,984.5423612700001,12556,260.48,18379,178,449200,5012,364,52.36315252300519,317.24844,984.5,0.0003,3376.7983,70.214226
6,270.27272727272725,308.0535,1445.9,-7.603179555604584,250001,292.80342938484324,13.249341,1143.2010354545453,,,,,,,,,,,,,,,,,,
,,,,,250524,,,,2084,0.15103339529094278,41.05936340518912,13,972.0251937800001,12600,256.67,18455,179,451200,5034,366,43.44692214414231,318.43634,972.0,0.0003,4307.6577,68.30334
,,,,,251560,,,,2088,0.08810348337561777,88.81304510327999,13,976.13608559,12644,256.81,18524,180,453200,5057,367,88.81304510327999,358.57678,976.1,0.0003,4768.63,65.555725
,,,,,252423,,,,2092,0.6249016823404517,47.96446957633507,13,970.77081996,12684,254.88,18587,180,455000,5077,369,48.21710856409842,337.50912,970.8,0.0003,3932.411,61.600624
,,,,,253389,,,,2096,0.12118715429102014,53.351622914014364,13,964.7459901999998,12725,252.37,18649,181,456800,5097,370,54.84196313348604,302.3986,964.7,0.0003,4149.6143,67.49751
,,,,,254343,,,,2100,0.25744318459225546,7.859059626349779,13,966.5432828999998,12791,251.74,18741,182,458800,5119,372,16.582609175267077,310.86862,966.5,0.0003,3549.395,55.66799
,,,,,255334,,,,2104,0.21283381367900459,48.31583179802224,13,959.1746407599999,12835,249.69,18810,183,460800,5141,373,48.62452115681108,325.054,959.2,0.0003,2493.235,42.117176
,,,,,256362,,,,2108,0.0977614616063207,70.69960843300863,13,957.31164945,12880,249.28,18879,183,462800,5164,375,70.69960843300863,335.49442,957.3,0.0003,4270.131,67.51477
,,,,,257562,,,,2112,0.027248758792289902,51.56506858623636,13,959.3024361,12933,248.72,18962,184,465200,5191,376,54.23687528757795,343.8025,959.3,0.0003,4453.5273,73.7154
,,,,,258835,,,,2116,0.01313095595606757,40.55032690213998,13,965.3326765500001,12990,249.41,19051,185,467800,5220,378,40.58355373864225,328.4513,965.3,0.0003,2899.9233,47.730125
,,,,,259845,,,,2120,0.21348484301185833,51.689984203429255,13,968.20098491,13033,249.84,19120,186,469800,5242,380,51.69178023819141,337.51196,968.2,0.0003,4525.464,94.30131
3,134.72727272727272,334.82825,1401.1,183.3234785992957,260001,163.99997140614107,185.30638,468.0183796363636,,,,,,,,,,,,,,,,,,
,,,,,260626,,,,2124,1.1738873286605638,8.603050984121412,13,958.02920173,13069,246.97,19179,187,471400,5260,381,15.448159584560631,300.8689,958.0,0.0003,3650.5566,69.7542
,,,,,261782,,,,2128,0.06456881194261276,-11.681125279933152,13,979.6543472799999,13118,251.85,19255,188,473600,5285,382,13.355343669962647,328.39996,979.7,0.0003,4105.5356,65.225555
,,,,,262848,,,,2132,0.09306779202772456,22.94577779075262,13,988.7939227100002,13167,254.16,19332,189,475800,5309,384,27.508253988402696,315.94104,988.8,0.0003,3471.7832,54.863453
,,,,,263728,,,,2136,0.504112589472802,24.500042935785718,13,998.4641473500001,13206,255.83,19394,189,477600,5329,385,24.818275015281042,322.91342,998.5,0.0003,2755.2307,57.2738
,,,,,264832,,,,2140,0.07954523729100275,11.69547919690214,13,998.0366333299999,13255,255.05,19470,190,479800,5354,387,12.339830140908187,332.1463,998.0,0.0003,3486.5278,58.185135
,,,,,265780,,,,2144,0.14004666953257947,149.3631785407412,13,997.29138676,13295,254.62,19533,191,481600,5374,389,149.3631785407412,380.91663,997.3,0.0003,3945.3643,60.084816
,,,,,266847,,,,2148,0.07429159418196636,23.10975165840109,13,1004.5362340199999,13344,255.53,19609,192,483800,5399,390,28.414180681505236,314.63647,1004.5,0.0003,4539.9736,65.34336
,,,,,267810,,,,2152,0.1734955038264914,96.28833691730678,13,1010.70192338,13388,256.36,19678,192,485800,5421,391,96.28833691730678,369.27078,1010.7,0.0003,2159.1655,35.708126
,,,,,268804,,,,2156,0.2022236324609538,31.518114023193245,13,1013.08000349,13433,256.23,19747,193,487800,5443,393,31.611194740424793,336.0764,1013.1,0.0003,3834.8826,54.658157
,,,,,269868,,,,2160,0.15512177911770336,63.16761427465048,13,1021.96033954,13477,257.62,19817,194,489800,5466,395,63.27472912659841,353.18112,1022.0,0.0003,3532.8105,65.57777
5,269.27272727272725,324.9007,1372.9,9.973847910234646,270001,296.20886531492937,14.299514,1141.665886727273,,,,,,,,,,,,,,,,,,
,,,,,270937,,,,2164,0.08944205956672513,19.592203383068618,13,1027.7450444399997,13526,258.63,19899,195,492000,5490,396,22.07998304561814,330.90604,1027.7,0.0003,3308.709,58.995007
,,,,,271951,,,,2168,0.015779835259591486,257.8470146291005,13,1035.85697708,13571,259.98,19969,196,494000,5513,398,257.8470146291005,377.43732,1035.9,0.0003,2887.9575,45.258324
,,,,,272970,,,,2172,0.096274795925603,32.194903164306524,13,1041.36392545,13615,260.81,20038,197,496000,5535,399,33.22892067538624,310.0107,1041.4,0.0003,3393.364,55.129013
,,,,,273775,,,,2176,0.5265752952499588,49.985682381832866,13,1025.6144020899999,13651,257.83,20094,197,497600,5553,400,50.53522779492025,296.60776,1025.6,0.0003,2992.529,44.98928
,,,,,274801,,,,2180,0.08520195251103863,28.050385368775096,13,1008.62479562,13700,252.92,20171,198,499800,5578,402,28.88208525604751,309.37897,1008.6,0.0003,5543.39,91.495285
,,,,,275137,,,,2184,118.26240111040022,27.84849811058425,13,979.6742282699998,13713,246.13,20191,198,500400,5585,403,29.033256351267987,317.623,979.7,0.0003,2993.4438,59.89836
,,,,,276104,,,,2188,0.010731715278957242,283.8171650025157,13,976.6708928399997,13758,245.44,20261,199,502400,5607,404,283.8171650025157,352.89032,976.7,0.0003,3354.3635,64.28067
,,,,,277256,,,,2192,0.04207927387474848,39.44380447336903,13,990.56812937,13806,248.33,20337,200,504600,5631,406,43.85966559747496,344.7927,990.6,0.0003,3684.0344,70.49903
,,,,,278321,,,,2196,0.04046148493681704,49.75021609692883,13,994.63906293,13856,249.32,20414,201,506800,5656,407,51.772016143725104,301.27005,994.6,0.0003,3583.0254,49.55671
,,,,,279275,,,,2200,0.22612360798211295,24.104969123980975,13,993.95487899,13895,249.32,20476,202,508600,5676,409,24.61088598595803,319.30466,994.0,0.0003,4545.04,82.94337
6,230.36363636363637,315.77142,1425.1,28.901129718002803,280001,281.89381266090385,34.470455,946.7030260000002,,,,,,,,,,,,,,,,,,
,,,,,280283,,,,2204,0.08900308561476317,37.50397958235589,13,995.2301470500001,13940,249.49,20552,202,510600,5699,410,37.97442582606544,303.98218,995.2,0.0003,3037.7732,54.959904
,,,,,281234,,,,2208,0.1600297235421837,164.37909925114658,13,992.8429800300001,13985,248.72,20622,203,512600,5721,412,164.37909925114658,400.65952,992.8,0.0003,2736.1016,47.687695
,,,,,282317,,,,2212,0.06841022695907273,27.36654770727458,13,987.00216946,14034,247.55,20698,204,514800,5746,413,27.779410210567793,321.87906,987.0,0.0003,3676.4148,59.748886
,,,,,283273,,,,2216,0.18219666906536874,22.538093643767134,13,970.7107660900001,14074,244.38,20761,205,516600,5766,415,24.596861923359793,302.92575,970.7,0.0003,3229.225,61.496685
,,,,,283952,,,,2220,0.027169111725588828,309.2729838140476,13,958.8484700100001,14106,241.07,20810,205,518000,5782,416,309.2729838140476,322.22064,958.8,0.0003,2530.684,39.925404
,,,,,285137,,,,2224,0.04033930563505452,-2.4230991743934345,13,977.0476827100002,14159,245.11,20894,206,520400,5808,417,8.701621185006301,330.7105,977.0,0.0003,3347.952,67.42268
,,,,,285189,,,,2228,6.456537609799327,305.4966797102516,13,930.31890534,14159,234.07,20894,206,520400,5808,418,305.4966797102516,311.22443,930.3,0.0003,,
,,,,,286452,,,,2232,0.018613751360092756,28.210248516378268,13,938.7806268600001,14218,236.04,20984,207,523000,5837,419,28.210248516378268,344.3616,938.8,0.0003,3040.4194,64.30083
,,,,,286942,,,,2236,0.17760730058033777,297.4663924355872,13,922.92249981,14240,232.14,21019,208,524000,5849,420,297.4663924355872,309.85822,922.9,0.0003,3768.108,58.21168
,,,,,287022,,,,2240,12.82433114344194,298.699212411622,13,878.1069998700001,14245,221.9,21026,208,524200,5851,420,298.699212411622,312.5968,878.1,0.0003,3463.785,72.49764
,,,,,287105,,,,2244,10.894010817119158,300.8607546000049,13,841.5669083199999,14249,213.25,21033,208,524400,5853,420,300.8607546000049,313.53638,841.6,0.0003,3487.232,70.87373
,,,,,287182,,,,2248,11.474720338029044,300.99918270689625,13,798.33926181,14249,203.35,21033,208,524400,5853,421,300.99918270689625,313.32837,798.3,0.0003,,
,,,,,288198,,,,2252,0.13594689140861307,8.35996029241397,13,800.63408294,14294,203.88,21103,209,526400,5875,422,13.394889365812315,310.85477,800.6,0.0003,3477.4373,60.366943
