eval_discount_q,eval_abs_qs_difference,eval mean 100 episode reward,eval_ep_rewmean,eval_qs,eval_qs_difference,total timesteps,eval_time_elapsed,eval_eplenmean,mean 100 episode reward,update_time,discount_q,fps,train_time,qs_mean,time_elapsed,current_lr,episodes,act_time,eplenmean,qs_abs_difference,qs_difference,ep_rewmean,env_time,n_updates,q_grad_norm,qfs_loss
3.9016539565057586,2.794242,4.0,3.985384818181819,-1.1445915,-2.794241848120194,1,0,7.454545454545454,,,,,,,,,,,,,,,,,,
,,,,,,166867,,,1049.6,10475,0.04818268344691455,10,4455,300.92935,15423,0.0003,1860,107,286.7,26.94293925045939,26.777532990591734,1049.6386644099998,264,283800,2541.8708,48.41141
,,,,,,168011,,,1065.6,10533,0.05759354866922384,10,4486,321.51282,15515,0.0003,1864,108,289.49,32.132851518423294,31.781795931868476,1065.5860701600002,266,286200,2369.985,46.15983
,,,,,,168475,,,1039.1,10552,6.404091672724915,10,4497,351.93274,15546,0.0003,1868,108,282.59,210.39044166065463,210.39044166065463,1039.1275371600002,266,287000,2878.847,62.8268
,,,,,,169720,,,1056.0,10615,0.018177908785746398,10,4531,308.9045,15646,0.0003,1872,109,287.09,22.359676912293093,18.309022371538173,1055.97728497,268,289600,3398.903,85.68652
182.97465399331878,174.17912,733.4,445.3262947272728,322.93002,172.63289430198265,170001,3,152.63636363636363,,,,,,,,,,,,,,,,,,
,,,,,,170913,,,1060.4,10673,0.03727723589467369,10,4562,322.23355,15742,0.0003,1876,110,287.47,20.66303884839267,20.078618973349258,1060.4268353799998,270,292000,2389.2114,56.803436
,,,,,,171733,,,1040.3,10711,1.1528078555013899,10,4583,312.5577,15804,0.0003,1880,111,282.32,28.041634645790143,26.806136335363554,1040.3206205,271,293600,2747.1182,70.96854
,,,,,,172838,,,1038.2,10764,0.04302615004279106,10,4611,291.3599,15888,0.0003,1884,112,281.07,22.291693199736947,16.727092268591882,1038.2475865099998,273,295800,2500.7637,60.610252
,,,,,,173759,,,1036.0,10807,0.15254992367615827,10,4635,287.58926,15957,0.0003,1888,112,280.11,77.21647133974606,76.85981922818182,1035.99687513,275,297600,3243.5388,69.59742
,,,,,,174646,,,1027.9,10850,0.05173539151455453,10,4658,346.0968,16026,0.0003,1892,113,277.61,243.48292702710157,243.48292702710157,1027.8866316,276,299400,2352.0918,57.05521
,,,,,,175631,,,1014.4,10898,0.20527741249591686,10,4684,345.88593,16103,0.0003,1896,114,273.91,103.43537812540228,103.43537812540228,1014.4005499499998,277,301400,2853.3997,59.707394
,,,,,,176550,,,1001.2,10941,0.14083396313064764,10,4708,286.90994,16172,0.0003,1900,114,271.03,72.77689086742457,71.66505175180619,1001.170681,279,303200,3055.1162,73.5664
,,,,,,177091,,,967.4,10965,1.724248264799674,10,4721,348.6711,16210,0.0003,1904,115,262.81,245.27823540990357,245.27823540990357,967.37376504,280,304200,2909.6296,72.13922
,,,,,,177840,,,946.3,11003,0.20669422864358586,10,4742,348.30774,16271,0.0003,1908,115,257.94,244.29729651670783,244.29729651670783,946.31904818,281,305800,3615.7068,91.07185
,,,,,,178452,,,915.6,11032,0.8644084995277755,10,4757,351.14047,16317,0.0003,1912,116,251.25,244.90637830546987,244.90637830546987,915.57709943,282,307000,4298.2173,98.091354
,,,,,,179393,,,917.6,11075,0.20896358272122698,10,4781,286.11465,16386,0.0003,1916,116,251.37,22.19504060444832,14.044517835625546,917.60475307,283,308800,3326.6104,87.42031
,,,,,,179710,,,894.3,11094,102.8678696896891,10,4791,311.35797,16417,0.0003,1920,117,245.68,50.1420850837173,50.1420850837173,894.3219652699997,284,309600,2891.5747,59.77101
207.41328923897362,115.35847,717.5,551.372987818182,297.40833,112.33007500476346,180001,3,166.27272727272728,,,,,,,,,,,,,,,,,,
,,,,,,180699,,,883.3,11137,0.10329944918605598,10,4815,285.95328,16490,0.0003,1924,117,242.55,40.14190919779923,34.412233306961525,883.3145238399999,285,311400,3164.769,82.017784
,,,,,,181384,,,871.5,11171,0.08027583411507569,10,4833,309.15994,16543,0.0003,1928,118,239.29,277.29716631281497,277.29716631281497,871.5459243299999,286,312800,3017.185,77.390045
,,,,,,181832,,,838.2,11195,7.036210936576326,10,4846,276.01886,16581,0.0003,1932,118,231.78,162.99420123062927,162.99420123062927,838.24665953,287,313800,3624.2163,89.94897
,,,,,,182336,,,805.3,11218,0.5749088636485065,10,4860,313.3354,16620,0.0003,1936,119,224.05,278.0568607299748,278.0568607299748,805.3247801900001,288,314800,2742.526,85.08474
,,,,,,182570,,,763.3,11228,42.083909865497425,10,4865,256.56577,16635,0.0003,1940,119,213.97,149.9329623009949,148.86007975317705,763.3169509,288,315200,3318.0862,78.41339
,,,,,,183106,,,737.7,11257,36.501220570950366,10,4881,343.52725,16681,0.0003,1944,119,207.68,53.365460937546764,53.351346420142605,737.66014613,289,316400,3334.723,88.7204
,,,,,,183777,,,720.3,11285,0.262234866000179,10,4896,278.3499,16727,0.0003,1948,120,204.0,220.33165281609587,220.33165281609587,720.2583180299999,290,317600,4259.717,108.729706
,,,,,,184849,,,712.1,11338,0.09217361846251225,10,4925,308.43112,16811,0.0003,1952,120,201.11,45.4540308663854,44.21611600013018,712.09605649,292,319800,2945.6143,72.2244
,,,,,,185836,,,714.9,11387,0.1580620941848109,11,4951,304.40222,16889,0.0003,1956,121,200.72,21.782943918243078,18.964688244604822,714.9382934699997,293,321800,3469.58,88.00763
,,,,,,186940,,,715.2,11441,0.0709636492763579,11,4980,321.71597,16976,0.0003,1960,122,200.73,22.036216517105778,21.94794126922356,715.1782031899999,295,324000,3311.4656,71.34662
,,,,,,187994,,,712.1,11490,0.0658461589594139,11,5007,305.49448,17054,0.0003,1964,123,199.83,33.739613078559394,32.25585186307283,712.1469397099999,297,326000,3717.644,91.95598
,,,,,,188788,,,726.1,11530,0.7780742674474656,11,5028,299.2229,17117,0.0003,1968,123,203.13,56.958015510541735,56.60419310615282,726.1153895199999,298,327600,3040.4922,64.87337
,,,,,,189805,,,720.8,11584,0.16090866151655428,11,5057,318.9534,17203,0.0003,1972,124,200.85,34.401096667989,33.85439376891218,720.7894545199998,299,329800,3961.2075,85.09605
249.51977736216566,56.669125,698.3,830.9455126363636,304.80994,50.867240011193985,190001,5,215.1818181818182,,,,,,,,,,,,,,,,,,
,,,,,,190895,,,718.4,11634,0.08590567947085231,11,5084,327.74408,17287,0.0003,1976,125,199.82,17.25683364600599,16.8595815625433,718.4250114000001,301,331800,3829.205,78.03063
,,,,,,192080,,,732.6,11693,0.08256424940001318,11,5116,329.14502,17382,0.0003,1980,126,203.47,26.962362773868957,24.444717397971694,732.55041453,303,334200,3698.7646,79.06509
,,,,,,193093,,,729.8,11743,0.6042074782145773,11,5142,338.14862,17460,0.0003,1984,127,202.55,18.168958896009894,16.65623462549958,729.78826955,305,336200,2552.0981,53.96946
,,,,,,194266,,,742.6,11802,0.038863409725141775,11,5174,325.71478,17554,0.0003,1988,128,205.07,30.12746861970791,29.442812356755713,742.5756900399999,307,338600,2898.3113,56.50534
,,,,,,195381,,,752.3,11856,0.042399910508248824,11,5203,300.2194,17641,0.0003,1992,128,207.35,19.348895010163478,11.568603533339173,752.31178908,308,340800,3257.377,64.375755
,,,,,,196351,,,753.9,11906,0.27075016376374134,11,5229,301.76328,17719,0.0003,1996,129,207.2,16.08459447296758,-7.5593639295396855,753.92292164,310,342800,3921.694,77.86627
,,,,,,197323,,,757.0,11954,0.16360474158371463,11,5256,323.3136,17797,0.0003,2000,130,207.73,70.65995204050621,70.5821145839876,757.0266496600001,311,344800,3550.952,70.21924
,,,,,,198427,,,784.7,12007,0.08211168359099912,11,5284,316.6359,17881,0.0003,2004,131,213.36,18.35914068935893,14.75675066121052,784.74349265,313,347000,3233.114,69.52425
,,,,,,199626,,,806.8,12064,0.03103973261934654,11,5316,323.44983,17972,0.0003,2008,132,217.86,13.962423885124773,13.597116014570194,806.79967941,315,349400,2741.1318,57.65369
274.8509962770748,10.976467,720.6,1207.3318282727273,313.97095,2.434692539526421,200001,7,299.27272727272725,,,,,,,,,,,,,,,,,,
,,,,,,200434,,,818.1,12102,0.01099304278791397,11,5337,300.4825,18041,0.0003,2012,132,219.82,281.1948071289185,281.1948071289185,818.08378812,316,351000,3083.3872,60.801685
,,,,,,200732,,,792.5,12116,0.9559621591097173,11,5345,293.3728,18064,0.0003,2016,132,213.39,283.44526548619683,283.44526548619683,792.5112059799999,317,351600,3778.4822,81.61476
,,,,,,200792,,,783.1,12116,9.625305818973073,11,5345,292.35504,18064,0.0003,2020,132,210.82,283.1629602249375,283.1629602249375,783.1432662300001,317,351600,,
,,,,,,201791,,,783.4,12164,0.13006742752006056,11,5371,291.44498,18141,0.0003,2024,133,210.92,12.268102457528157,4.766676721002142,783.3759140999999,318,353600,2904.0984,55.62777
,,,,,,202836,,,800.6,12217,0.09215484791545718,11,5400,305.56088,18225,0.0003,2028,134,214.52,24.39524460228026,24.197739560092245,800.6439620799999,320,355800,3663.7156,84.809425
,,,,,,203635,,,817.1,12256,0.674418828382367,11,5421,275.5733,18287,0.0003,2032,135,218.03,26.741884855175243,23.70661680082347,817.1351875,321,357400,3498.7998,72.83987
,,,,,,204389,,,828.8,12289,1.1626346362580655,11,5439,284.9791,18340,0.0003,2036,135,220.53,31.245735738801386,30.307008545040947,828.7879464000001,322,358800,3171.758,69.12251
,,,,,,205378,,,861.3,12337,0.07848998736253762,11,5465,281.1282,18417,0.0003,2040,136,228.08,60.04693117511378,59.97015607190466,861.30450438,324,360800,3599.8147,67.38275
,,,,,,206282,,,877.4,12380,0.03540927493671599,11,5488,338.46774,18486,0.0003,2044,137,231.76,254.6091128209007,254.6091128209007,877.4331771700001,325,362600,2696.85,55.045044
,,,,,,207266,,,894.2,12428,0.2020236722242002,11,5514,296.83582,18563,0.0003,2048,137,234.89,18.26503950516431,-12.442956292647075,894.1792444499999,327,364600,3262.7822,70.41252
,,,,,,208295,,,893.8,12477,0.056852386527212855,11,5540,258.6595,18640,0.0003,2052,138,234.46,28.21113977596299,18.56485459336435,893.77184609,328,366600,3191.6116,61.67674
,,,,,,209213,,,888.9,12532,0.5020772277290565,11,5567,311.774,18724,0.0003,2056,139,233.77,13.44244998271558,4.21629213314721,888.9175290400001,330,368600,2805.8584,62.920673
272.7633409535536,16.460327,727.7,1077.009841909091,307.09332,7.598756274203052,210001,6,269.0,,,,,,,,,,,,,,,,,,
,,,,,,210077,,,879.3,12579,0.3161086046502732,11,5587,273.76416,18799,0.0003,2060,139,231.37,35.43413836926411,33.59881975557845,879.3451738000002,331,370200,3236.5857,76.16673
,,,,,,211005,,,874.0,12635,0.06903320609619175,11,5610,321.5429,18881,0.0003,2064,140,230.11,167.66119120655986,167.66119120655986,874.0294395100001,332,372200,3015.179,54.407852
,,,,,,211938,,,882.9,12686,0.2230277717105856,11,5629,288.14026,18954,0.0003,2068,141,231.5,16.078314024603223,0.5936546749007282,882.9185076999999,334,374000,3339.8325,69.956474
,,,,,,212796,,,875.7,12730,0.49457065465915234,11,5647,290.25793,19017,0.0003,2072,142,229.91,17.288809479669702,13.200494970057449,875.6691450700001,335,375600,2845.378,60.854053
,,,,,,213834,,,871.3,12790,0.1586487099427304,11,5670,322.0094,19103,0.0003,2076,142,229.39,18.647869762732487,16.682113673513438,871.2573371499999,336,377800,4087.7017,91.12462
,,,,,,214794,,,862.3,12840,0.35727836015292547,11,5689,322.42462,19174,0.0003,2080,143,227.14,13.274458093791205,12.552338052970986,862.3176372599999,337,379600,3189.2888,61.95461
,,,,,,215955,,,869.8,12903,0.03215179709914527,11,5714,306.8502,19265,0.0003,2084,144,228.62,12.08500243148186,-9.722067332267292,869.7546378799999,339,382000,2847.1416,51.03917
,,,,,,217065,,,866.2,12960,0.013483174244728278,11,5737,353.99878,19348,0.0003,2088,145,227.99,180.88074625428618,180.88074625428618,866.21294978,340,384200,3411.3743,62.35463
,,,,,,218055,,,860.4,13011,0.17737198891009678,11,5757,319.8524,19421,0.0003,2092,145,226.74,37.25911629821704,37.10778191824864,860.3640388,342,386200,2812.1262,45.492813
,,,,,,218942,,,856.9,13055,0.2300204780408131,11,5775,309.49872,19485,0.0003,2096,146,225.91,89.64389739673784,89.60336567461532,856.8869945499999,343,388000,3514.3772,75.41617
,,,,,,219940,,,860.8,13125,0.14064354217133834,11,5808,293.60556,19592,0.0003,2100,147,226.17,14.527611556791973,-13.498160151765406,860.8145016400001,345,390000,3557.679,60.36848
253.670515693609,49.08092,806.4,965.1458615454544,306.30673,46.458364437098254,220001,7,262.6363636363636,,,,,,,,,,,,,,,,,,
,,,,,,221156,,,863.7,13240,0.028241513522894224,11,5867,330.80927,19779,0.0003,2104,148,227.29,10.5651561775634,8.433323861987903,863.66674607,347,392400,2762.7834,51.969658
,,,,,,222083,,,851.4,13299,0.19292863975168206,11,5896,281.6426,19869,0.0003,2108,149,224.57,16.46152340541778,12.133173330492868,851.38992796,349,394200,2730.712,47.07392
,,,,,,222582,,,837.9,13321,35.522313077323886,11,5905,324.78848,19901,0.0003,2112,150,221.48,60.45949759042825,59.71196399920887,837.8576080600001,349,395200,3207.8022,63.830723
,,,,,,223941,,,879.6,13383,0.0205689982854423,11,5933,337.50104,19993,0.0003,2116,151,232.09,17.230268866892732,12.877582563476832,879.5811881900001,351,398000,2874.4695,51.973927
,,,,,,225074,,,923.1,13431,0.03607713183804836,11,5954,306.24713,20066,0.0003,2120,151,242.82,27.05489453100671,24.56447009264013,923.1318313400002,353,400200,3984.9097,66.94278
,,,,,,226260,,,930.8,13485,0.021945094924265343,11,5977,307.52145,20145,0.0003,2124,152,244.69,20.761706115515892,19.649514599869896,930.75173278,354,402600,3546.243,68.1986
,,,,,,227391,,,933.4,13533,0.20624116530124614,11,5998,350.58633,20217,0.0003,2128,153,245.55,20.880189820559274,20.301383721479567,933.3811936299999,355,404800,3682.147,74.08863
,,,,,,228457,,,947.3,13582,0.06343970763361882,11,6020,318.04846,20290,0.0003,2132,153,248.22,40.62277164746049,39.51260163434125,947.2615286000001,357,407000,2730.5715,48.26027
,,,,,,229529,,,964.7,13631,0.08740397787594496,11,6041,324.33224,20362,0.0003,2136,154,251.4,31.655613010285943,31.290367569155993,964.68218501,358,409200,3124.8538,57.59781
285.8723719924118,15.472406,912.7,1091.996079545455,318.9187,11.124865846722768,230001,5,262.8181818181818,,,,,,,,,,,,,,,,,,
,,,,,,230644,,,972.6,13680,0.041824078601927335,11,6062,310.50696,20440,0.0003,2140,155,252.66,13.00971515207024,10.228483476501257,972.6256889699999,359,411400,2837.1987,49.324493
,,,,,,231628,,,979.0,13725,0.11551955870104609,11,6082,319.4703,20507,0.0003,2144,155,253.46,54.65301867922943,54.43260938124975,979.04337543,361,413400,3248.4731,52.082535
,,,,,,232398,,,972.2,13757,0.004595506607195792,11,6096,304.32263,20555,0.0003,2148,156,251.32,298.81779259338003,298.81779259338003,972.15120824,362,414800,3184.7693,56.160633
,,,,,,233483,,,976.6,13808,0.057516532808425114,11,6118,311.26285,20630,0.0003,2152,157,251.88,13.474188977883953,11.337581539739366,976.64836072,363,417000,3264.61,51.64055
,,,,,,234496,,,983.9,13854,0.11453381864359899,11,6138,312.23672,20699,0.0003,2156,157,252.83,25.390060382680087,25.058379360332857,983.9117069900002,364,419000,2806.526,50.78162
,,,,,,235498,,,992.0,13901,0.1791659967756807,11,6161,318.93515,20770,0.0003,2160,158,254.21,23.176644365650645,20.2495655104026,992.0252422200001,366,421000,2601.3928,38.643406
,,,,,,236501,,,997.8,13994,0.16164629538101996,11,6211,326.95206,20917,0.0003,2164,159,254.96,36.72878651134562,35.68746489524925,997.8489616999999,368,423200,2748.0012,45.33875
,,,,,,237463,,,997.3,14058,0.08237721771765169,11,6242,382.52478,21015,0.0003,2168,160,255.25,191.74010252582477,191.74010252582477,997.34938555,369,425000,2471.6926,40.459896
,,,,,,238438,,,1003.2,14104,0.2952022537406688,11,6262,339.23093,21083,0.0003,2172,161,256.42,24.257234768895838,24.036662260534765,1003.1940972600001,371,427000,2460.9856,36.893204
,,,,,,239465,,,1004.6,14148,0.20169282409781175,11,6282,340.83862,21150,0.0003,2176,161,256.31,17.948753802676645,17.4491154811307,1004.5627197499999,372,429000,3445.7068,71.86327
274.16288539130727,23.73936,922.0,949.9576560909092,304.88153,17.35761281077373,240001,6,235.9090909090909,,,,,,,,,,,,,,,,,,
,,,,,,240411,,,1007.1,14225,0.18309414837208846,11,6325,302.23416,21280,0.0003,2180,162,256.17,31.677679520022984,30.39987882141437,1007.14836402,374,431000,3020.2236,49.35985
,,,,,,241409,,,999.9,14304,0.21567513886898684,11,6365,326.7357,21402,0.0003,2184,163,254.54,20.674442347219124,20.388441539268936,999.86310739,376,433000,2975.4138,58.366344
,,,,,,242430,,,997.0,14350,0.244819838628179,11,6385,339.04633,21470,0.0003,2188,164,253.65,17.37119022289966,16.321728851256115,997.0463857099999,377,435000,3076.8157,47.356033
,,,,,,243418,,,997.8,14395,0.07964291866957436,11,6405,320.3995,21538,0.0003,2192,165,253.63,95.26617435432743,95.26354562791538,997.8224934100002,378,437000,2748.885,64.960304
,,,,,,244388,,,1001.3,14437,0.27155027595623327,11,6423,364.85803,21599,0.0003,2196,165,254.46,65.31007513052518,64.8839026061608,1001.33944483,380,438800,3106.6038,64.27362
,,,,,,245512,,,1008.4,14491,0.05834514014240806,11,6447,329.04776,21681,0.0003,2200,166,255.72,16.115870184295176,15.810030024816998,1008.43364884,381,441200,3405.029,70.908775
,,,,,,246255,,,989.7,14523,0.08729278234316447,11,6461,333.1334,21728,0.0003,2204,167,250.99,278.7966713576477,278.7966713576477,989.6939074999999,382,442600,2588.2173,38.291107
,,,,,,247337,,,996.3,14573,0.0914126941438731,11,6483,322.50916,21803,0.0003,2208,167,252.54,13.817267878789323,12.369789504046947,996.27823989,383,444800,3202.2258,61.42944
,,,,,,248451,,,1025.0,14624,0.061071239546062896,11,6506,333.28082,21878,0.0003,2212,168,258.69,25.748179201114848,25.748179201114848,1024.9594989099999,385,447000,2623.1035,40.833485
,,,,,,249636,,,1021.1,14679,0.027921118691686522,11,6530,324.81815,21960,0.0003,2216,169,256.95,24.00326546898601,23.891743064372992,1021.13194109,386,449400,2766.9675,43.747227
223.12666555367997,84.77654,898.5,947.718008181818,327.69516,79.73812290935821,250001,4,230.0909090909091,,,,,,,,,,,,,,,,,,
,,,,,,250716,,,1021.3,14729,0.04769226219352867,11,6552,302.52106,22039,0.0003,2220,170,256.42,27.49497809431827,27.49497809431827,1021.33163944,388,451600,3574.8445,61.49506
,,,,,,251978,,,1026.6,14785,0.02990124281082756,11,6576,328.99417,22122,0.0003,2224,170,257.18,17.035980854133594,15.985520163432074,1026.55002602,389,454000,2762.3057,40.354683
,,,,,,252832,,,1016.5,14826,0.8173267588497833,11,6594,319.5523,22183,0.0003,2228,171,254.41,8.306417133720704,4.769833620975646,1016.5023848200002,391,455800,2853.8914,43.819138
,,,,,,253911,,,1017.8,14876,0.10041573474837222,11,6616,322.7663,22257,0.0003,2232,172,254.54,14.987445690348018,10.285764728024244,1017.76799403,392,458000,2675.1165,41.29813
,,,,,,254927,,,1013.7,14921,0.18754396844127638,11,6636,334.06873,22325,0.0003,2236,172,253.98,36.31727181234682,35.576555905944524,1013.7123508700001,393,460000,2598.9797,39.651485
,,,,,,256030,,,1010.2,14971,0.07447267409728187,11,6658,326.43893,22400,0.0003,2240,173,253.86,16.121680901942568,15.885321116254598,1010.1808401000001,395,462200,2761.0227,53.38491
,,,,,,257116,,,1012.5,15021,0.057051937613399224,11,6680,300.90894,22474,0.0003,2244,174,254.88,22.402817943237075,20.892192268795178,1012.48967858,396,464400,2704.4602,42.343975
,,,,,,258253,,,1028.8,15071,0.036656779586278686,11,6702,309.68518,22549,0.0003,2248,175,258.55,21.157796614503386,19.942664359885093,1028.7853237699999,397,466600,1999.256,32.087723
,,,,,,259198,,,1021.0,15113,0.04153012169646997,11,6721,217.92892,22611,0.0003,2252,175,257.15,94.11740244390316,84.06251588176737,1021.0030650599998,399,468400,3225.7637,53.167778
285.2347070000377,16.587765,962.8,1114.4736125454547,320.87976,12.347491490964508,260001,5,268.3636363636364,,,,,,,,,,,,,,,,,,
,,,,,,260442,,,1031.8,15173,0.027056779494682763,11,6747,337.9354,22706,0.0003,2256,176,259.46,6.620912003755942,4.737979987809332,1031.75191242,400,471000,3865.5322,62.944305
,,,,,,261439,,,1030.1,15218,0.16527933455114785,11,6767,314.9768,22774,0.0003,2260,177,259.41,20.52398900501556,20.162708291176845,1030.06366759,402,473000,3505.4421,64.10424
,,,,,,262547,,,1036.3,15269,0.058794381580098726,11,6790,317.68655,22849,0.0003,2264,177,260.46,12.47147308592729,8.705109371143145,1036.31863223,403,475200,2627.3022,42.32361
,,,,,,263740,,,1050.8,15324,0.033597167349947527,11,6814,337.0275,22931,0.0003,2268,178,262.77,9.256634430147987,8.9416174712276,1050.75183098,405,477600,2796.235,41.646645
,,,,,,264939,,,1064.4,15379,0.02799993611061951,11,6838,330.318,23013,0.0003,2272,179,265.01,21.247224374274648,21.243249130590094,1064.35961155,406,480000,3458.0935,62.646797
,,,,,,266228,,,1079.2,15438,0.021173438410576995,11,6864,348.7274,23101,0.0003,2276,180,267.63,6.070324952865566,3.0976290620123175,1079.24269432,408,482600,2276.7324,30.651396
,,,,,,267330,,,1087.2,15489,0.022621261201601107,11,6886,392.94318,23176,0.0003,2280,181,269.19,189.5322347830412,189.5322347830412,1087.1981612,409,484800,3077.5369,42.690765
,,,,,,267957,,,1073.8,15516,0.03371631110158456,11,6898,296.68845,23217,0.0003,2284,181,265.48,286.45010607110424,286.45010607110424,1073.81484118,410,486000,2612.0925,39.45895
,,,,,,268601,,,1059.9,15548,10.001533826815908,11,6912,344.92352,23265,0.0003,2288,182,261.71,22.72740671001897,22.314260754612864,1059.86373439,411,487400,2143.9536,28.354918
,,,,,,269496,,,1053.3,15584,0.49080512048486935,11,6928,323.52963,23320,0.0003,2292,182,260.78,15.986676912948745,15.80992405026203,1053.25819948,412,489000,2984.2622,55.28386
280.6982762047343,27.590462,1025.2,1120.6978689999999,328.08987,19.61835260305302,270001,6,272.54545454545456,,,,,,,,,,,,,,,,,,
,,,,,,270697,,,1064.3,15639,0.028323073545221,11,6952,333.6838,23408,0.0003,2296,183,263.09,12.387359206607833,12.091523987177151,1064.3035599700002,414,491400,3082.839,48.468884
,,,,,,271763,,,1061.6,15690,0.12595579384013922,11,6974,333.66177,23483,0.0003,2300,184,262.51,5.055476262351345,1.1416623047375405,1061.64724059,415,493600,2788.2998,41.31584
,,,,,,272893,,,1079.4,15740,0.08427695339957467,11,6997,336.7375,23558,0.0003,2304,185,266.38,15.69169434059451,11.33600022217678,1079.41553148,417,495800,3231.1357,52.375843
,,,,,,273787,,,1069.6,15781,0.5144434533381643,11,7015,325.60672,23619,0.0003,2308,185,264.5,16.264329604362988,16.264329604362988,1069.58354583,418,497600,2916.2632,44.661514
,,,,,,274863,,,1068.6,15832,0.07594335911844184,11,7037,310.7289,23694,0.0003,2312,186,264.12,24.939768475118264,24.05278346893139,1068.59428833,419,499800,3030.518,49.640873
,,,,,,275962,,,1065.5,15882,0.05991453247715004,11,7059,319.43573,23769,0.0003,2316,187,263.26,14.096755468436749,13.297162914330546,1065.4886690600001,421,502000,3105.7515,49.191944
,,,,,,277178,,,1071.9,15938,0.035955247699494756,11,7083,358.87915,23852,0.0003,2320,187,264.62,27.315591242099014,27.017951646979164,1071.86596283,423,504400,3050.9946,43.89989
,,,,,,278375,,,1070.3,15992,0.028960454375703857,11,7107,378.54803,23933,0.0003,2324,188,263.97,76.29819443285503,76.29819443285503,1070.3306034700001,424,506800,2695.497,40.301422
,,,,,,279654,,,1091.6,16050,0.01198024451881033,11,7133,340.73523,24020,0.0003,2328,189,268.22,33.86098839772623,33.72973785038502,1091.6435137199999,426,509400,3889.791,68.54212
273.70148879140277,47.820175,1053.3,1006.4395112727274,331.842,44.57295260491696,280001,6,255.54545454545453,,,,,,,,,,,,,,,,,,
,,,,,,280830,,,1096.0,16104,0.047556940281990076,11,7157,338.88312,24106,0.0003,2332,190,269.19,21.22502366994103,20.45421970568275,1096.043476,427,511800,3008.051,43.72143
,,,,,,282066,,,1109.3,16158,0.026091130197317722,11,7181,342.8757,24187,0.0003,2336,191,271.39,9.58199052260708,8.71643420444543,1109.27677814,429,514200,2150.9426,30.008804
,,,,,,283191,,,1114.8,16207,0.09268088024697368,11,7203,349.85245,24260,0.0003,2340,191,271.61,9.48768217088598,-8.582880889272193,1114.7864864,430,516400,3205.311,49.05681
,,,,,,284372,,,1122.6,16260,0.04781347962135005,11,7227,352.28445,24340,0.0003,2344,192,272.56,21.514237153539263,19.33927680108747,1122.5689921900002,432,518800,3374.054,55.710796
,,,,,,285550,,,1125.2,16313,0.04773040220870098,11,7251,345.10327,24420,0.0003,2348,193,272.97,5.794337555116778,3.9408554090639525,1125.2414104400002,433,521200,2637.5256,38.60325
,,,,,,286747,,,1140.6,16367,0.03936750462612279,11,7275,340.8799,24500,0.0003,2352,194,275.49,6.127065657831001,-5.731128384956016,1140.56107422,435,523600,3276.729,52.748043
,,,,,,287788,,,1132.5,16411,0.08861672833390652,11,7295,317.09787,24567,0.0003,2356,195,273.46,14.615461299269198,14.232646790137473,1132.54383128,436,525600,2480.9666,36.362083
,,,,,,288884,,,1140.3,16461,0.06540633690904898,11,7317,327.17624,24641,0.0003,2360,195,274.45,20.946024260392857,20.52169885602421,1140.2891529600001,438,527800,3040.765,41.21793
289.9982903286723,49.603745,1055.1,1228.532353,363.4173,43.64722057526155,290001,6,291.0,,,,,,,,,,,,,,,,,,
,,,,,,290068,,,1145.2,16514,0.0493675498473762,11,7340,343.23807,24727,0.0003,2364,196,275.21,4.806671454059331,-3.2561867921070116,1145.17942718,439,530200,3015.6094,45.369385
,,,,,,291067,,,1135.6,16558,0.10351133446563383,11,7360,298.77808,24794,0.0003,2368,197,273.27,20.437099871375292,19.389351579295415,1135.6335154800001,441,532200,2358.2659,36.60866
,,,,,,291993,,,1121.0,16599,0.2836442906015283,11,7378,313.9625,24854,0.0003,2372,197,270.54,20.926575322286375,20.625071630563124,1120.9943372200003,442,534000,2972.2458,53.11052
,,,,,,293071,,,1111.1,16647,0.08335007883273825,11,7401,323.1898,24927,0.0003,2376,198,268.43,16.33438555569923,14.470850371065163,1111.0895424300002,443,536200,3218.3965,50.028805
,,,,,,294041,,,1105.0,16692,0.12131507952686815,11,7421,393.23825,24994,0.0003,2380,199,267.11,149.04436720892545,149.04436720892545,1105.01814246,445,538200,3030.5771,48.75868
,,,,,,295065,,,1122.1,16737,0.14128922766713878,11,7440,327.41168,25061,0.0003,2384,199,271.08,19.261000306470084,18.07173852040432,1122.1170046099999,446,540200,2206.8684,29.875975
,,,,,,296098,,,1139.9,16781,0.15995890828237133,11,7460,336.94345,25127,0.0003,2388,200,274.97,5.713603986618641,2.028114165975849,1139.86676754,447,542200,2936.8132,48.2755
,,,,,,297232,,,1156.9,16834,0.04369059880941863,11,7484,342.37057,25207,0.0003,2392,201,277.36,32.23164517364151,32.23164517364151,1156.88986522,449,544600,3427.9944,57.30334
,,,,,,298179,,,1146.4,16875,0.42680448539758437,11,7502,337.33267,25268,0.0003,2396,202,274.82,14.451684919460554,5.39799296870349,1146.3779907700002,450,546400,3252.725,56.335915
,,,,,,299331,,,1152.5,16929,0.04568849252209428,11,7526,332.63266,25349,0.0003,2400,202,275.68,6.278035072820934,-4.301577025439096,1152.4604809100001,451,548800,1847.7596,35.64788
280.47374815521454,45.190536,1052.5,1023.5836415454546,329.69827,39.85205708623334,300001,5,249.72727272727272,,,,,,,,,,,,,,,,,,
