#{"t_start": 1651643624.4482586, "env_id": "Hopper-v3"}
r,l,t
14.941979,17,150.822041
9.845247,20,150.870626
13.245631,22,150.92746
21.260439,20,150.982774
48.388099,50,153.134091
7.874427,11,153.179519
10.431245,15,153.217499
7.875979,11,153.239034
14.105065,15,153.270416
9.979191,19,155.330146
9.183405,20,155.38157
23.669749,26,155.434162
19.901116,19,155.464306
32.435006,32,157.580011
33.219719,27,157.644355
4.367612,8,157.673866
10.250329,17,157.713969
9.729449,13,157.751405
26.485823,23,157.807216
9.438407,34,159.959016
6.08576,10,159.99487
15.909779,26,160.052289
8.644536,11,160.075289
16.791412,27,162.200132
8.994831,19,162.247162
12.322368,14,162.282924
19.490555,19,162.318312
10.115428,14,162.350402
29.112879,40,164.550213
16.661876,23,164.615271
26.3083,27,164.681985
75.526319,53,166.908351
8.353678,12,166.949046
6.048642,10,166.977813
47.556057,55,167.099118
8.22576,18,169.253754
15.711922,16,169.290417
16.296893,31,169.361916
31.688902,33,169.445014
9.022379,17,171.6531
11.320008,18,171.69091
33.545945,34,171.772077
12.966816,16,171.811316
5.593407,9,171.830651
8.437301,16,171.853577
6.178232,18,174.088986
7.782934,12,174.111741
16.080225,19,174.148811
83.64825,49,174.25825
10.542719,13,176.4956
8.690328,12,176.517688
14.50745,37,176.56811
34.961813,35,176.659938
98.010463,77,178.975482
6.987515,29,179.053758
8.99733,13,181.279913
18.291924,22,181.327007
9.222933,12,181.361849
119.187937,70,183.702159
31.93886,32,183.7733
29.954299,26,183.832355
9.62175,12,183.859675
21.969798,26,186.147421
37.110563,30,186.211521
13.232731,18,186.252097
28.276503,37,186.340749
15.488009,20,188.649504
23.707161,24,188.709954
9.258311,24,188.757506
36.101436,31,188.827944
48.83854,45,191.21502
15.91632,19,191.275894
11.923795,18,191.322584
19.325883,21,191.380609
7.955968,11,193.680823
13.592974,37,193.746456
7.033675,11,193.788313
9.215267,13,193.819824
24.747753,27,193.882888
9.317231,16,196.237825
13.967431,18,196.284541
11.815679,17,196.316983
9.480852,20,196.353976
39.708414,48,198.77884
7.773811,10,198.808043
8.55951,12,198.824127
8.223211,11,198.838156
8.845799,15,198.870539
10.668537,16,198.902736
10.084553,12,198.925647
62.915749,49,201.369472
15.675517,18,201.425157
12.164293,17,201.455049
57.423438,53,203.916317
48.451339,69,204.033883
11.323511,14,206.465696
23.878317,22,206.516523
23.67087,27,206.581862
12.646714,20,206.636168
11.250068,14,206.675833
10.116006,14,209.090874
6.899805,10,209.115211
11.233937,18,209.157861
19.236678,29,209.223601
27.247679,24,209.265668
20.047787,22,211.712474
36.514147,29,211.770171
25.175319,23,211.816924
7.479802,23,211.860896
9.422653,13,214.310035
8.674119,18,214.341476
36.031981,44,214.416203
38.483659,28,214.478629
31.930584,31,216.990155
11.121938,32,217.067706
9.870741,13,217.102144
78.341743,68,219.674107
13.477603,16,219.73449
14.368945,30,219.807771
46.611005,47,222.36594
23.837828,23,222.428639
12.203735,15,222.466318
8.511458,10,222.490721
14.939408,22,222.540829
21.316308,44,225.130944
12.155043,20,225.186202
47.596219,43,227.76203
24.472087,27,227.814257
8.684277,11,227.845151
10.38837,13,227.864916
17.689582,19,227.888176
15.748835,27,230.414136
11.174413,31,230.462515
8.696962,21,230.504992
37.87227,34,230.583184
14.989242,24,233.163607
7.945944,16,233.2092
14.461199,15,233.248526
6.532139,12,233.280303
17.598892,30,233.347975
11.368675,33,235.956833
15.783884,18,235.989172
6.672501,13,236.014137
6.822098,11,236.038189
13.247293,18,236.069869
19.921506,20,236.119918
10.765551,18,238.735566
12.932271,30,238.803047
7.965608,12,238.841329
42.976652,31,238.912611
9.562782,24,241.528725
13.588778,15,241.561522
11.604572,18,241.595049
9.101442,16,241.637007
10.342766,12,241.668203
27.351506,38,244.346926
249.275052,125,247.197702
11.54531,28,247.258171
33.732626,41,249.919006
12.653065,19,249.967077
12.641931,18,249.99239
8.105618,16,250.015378
9.638599,21,250.062233
10.310351,18,250.105551
8.335397,17,252.78274
12.495852,17,252.815125
30.789449,54,252.882291
10.827718,22,255.567579
14.799664,18,255.612843
8.613712,11,255.644547
11.992437,17,255.679679
13.705831,20,255.723835
16.620715,24,255.773556
21.090615,19,258.511848
50.340519,36,258.562946
10.97967,17,258.588246
10.027081,18,258.610515
37.64687,44,261.384114
15.571268,17,261.423506
17.668098,18,261.468337
14.6064,18,261.516888
7.204652,13,261.545033
6.595038,9,264.233121
7.390569,11,264.263757
44.186727,45,264.364786
10.580448,14,264.408152
14.604751,17,264.434207
6.819417,9,267.175133
13.491897,27,267.238071
20.727432,24,267.29446
27.120446,26,267.362665
21.714985,21,270.126864
7.874508,12,270.164156
17.480166,19,270.212023
7.54331,11,270.235697
26.780664,23,270.280569
14.318937,17,270.325145
101.702844,66,273.194491
24.233752,23,273.270698
38.871987,29,276.059327
9.464534,13,276.095451
13.10576,18,276.137942
10.484352,13,276.171526
20.023146,24,276.220634
24.20766,24,276.275856
12.110934,31,279.088615
21.272167,25,279.155715
11.888648,26,279.205882
38.393194,39,282.067209
7.841503,15,282.120538
39.397544,32,282.190835
32.6963,52,285.097411
5.529144,12,285.139704
6.634405,9,285.165241
8.166329,14,285.199428
18.822413,21,285.247374
16.005975,33,288.142856
68.624307,57,288.262974
7.42997,12,288.298076
9.760723,13,288.31449
6.199085,11,288.328912
7.777955,12,291.15617
12.594505,18,291.193864
9.653204,16,291.232518
21.621593,26,291.282919
17.9389,20,291.339868
30.740548,26,294.245935
8.62731,12,294.276961
18.266848,29,294.34332
21.565834,21,294.401776
19.077204,20,294.434484
8.41213,10,297.310691
11.43979,19,297.357747
16.007335,20,297.404174
9.514712,14,297.438189
9.803211,12,297.470253
12.807105,15,297.499321
11.488917,18,300.426987
8.201677,12,300.459246
17.676566,28,300.526188
21.794648,23,300.574888
11.796039,14,300.598845
9.670019,28,303.572685
14.663707,17,303.6016
60.234465,43,303.701546
8.620572,13,303.749038
15.378805,18,303.791183
13.429306,15,306.772395
46.357945,36,306.841903
17.950166,41,306.93761
11.216555,28,309.949253
18.337893,19,310.001431
25.094162,21,310.053099
7.998789,13,310.091035
16.139048,18,310.13703
11.537672,18,313.150771
210.327536,109,316.323974
63.159378,65,316.467583
12.699636,19,319.497977
12.425645,16,319.527059
11.800913,38,319.570661
19.464563,26,319.605232
12.474786,24,322.621904
9.012736,21,322.671044
14.473642,22,322.721971
13.809635,17,322.768061
7.600813,10,322.798703
16.208577,16,322.838748
16.959414,25,325.900206
19.088987,25,325.961933
9.214097,13,325.994618
14.353479,18,326.039827
18.969743,32,329.100081
25.710853,24,329.160106
13.215902,15,329.200864
120.378873,72,332.369648
8.383177,19,332.409283
9.28576,18,332.432307
9.004419,15,332.451883
12.394287,15,332.470399
12.907048,23,335.571827
6.302682,11,335.596131
7.429247,11,335.624575
20.727555,21,335.673712
9.975041,16,335.718388
8.220908,19,335.751148
9.595693,16,335.785339
17.623266,29,338.929917
21.411364,37,338.997718
21.31698,36,342.146174
8.17984,18,342.197627
16.650106,25,342.260243
26.681891,34,342.341098
7.372557,11,342.371501
25.178137,36,345.516647
8.51368,11,345.55213
22.455251,26,345.614646
8.910812,13,345.645051
17.442812,19,345.668648
5.803477,13,348.84747
50.123998,42,348.94375
28.303508,26,349.017193
10.336429,14,349.042469
8.36713,18,352.216477
9.21458,11,352.249926
18.849905,18,352.297254
9.706091,17,352.335755
15.230389,21,352.386229
9.795376,13,352.414503
17.044355,22,355.615598
76.998621,50,355.728455
9.571862,12,355.77513
8.77816,18,355.817726
14.979122,16,359.063696
9.490373,13,359.099167
11.519759,14,359.136331
25.44005,24,359.181098
15.867174,24,359.214705
10.323726,18,359.238807
17.182284,19,362.438227
25.006753,25,362.498681
7.908615,11,362.535558
11.502303,15,362.57187
8.647377,13,362.606834
19.785761,21,365.864827
6.381718,11,365.892176
27.042409,23,365.9285
9.670843,18,365.978148
9.661972,12,366.003959
9.321416,13,366.023552
17.251418,25,369.246014
5.553179,32,369.315743
27.219371,37,369.367183
16.183627,35,372.663867
8.829094,12,372.706459
13.696635,18,372.743506
11.152139,15,372.776898
13.621876,25,372.825764
37.285965,46,376.887632
18.089152,21,376.935214
9.197147,11,376.962736
15.411093,24,377.019536
10.999698,16,377.062194
11.508802,13,380.367533
11.696861,25,380.40776
14.264209,20,380.438475
16.565275,19,380.476887
16.140885,27,380.542436
